form	lemma	POS	morph
བློ་གྲོས་	བློ་གྲོས་	NOUN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཐེག་པ་	ཐེག་པ་	NOUN
།		PUNCT
ཐབས་	ཐབས་	NOUN
ཀྱི་	གི་	PART
ཐེག་པ་	ཐེག་པ་	NOUN
སོགས་	སོགས་	DET
འབྲས་བུ་	འབྲས་བུ་	NOUN
འི་	གི་	PART
ཐེག་པ་	ཐེག་པ་	NOUN
དེ་ཉིད་	དེ་ཉིད་	NOUN
ཀྱི་	གི་	PART
རྣམ་	རྣམ་	NOUN
གྲངས་	གྲངས་	NOUN
ཡིན་	ཡིན་	NO_POS
།		PUNCT
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
སྒྲ་དོན་	སྒྲ་དོན་	NOUN
རིམ་བཞིན་	རིམ་བཞིན་	NO_POS
བརྗོད་	བརྗོད་	VERB
ན་	ལ་	PART
།		PUNCT
གསང་སྔགས་	གསང་སྔགས་	NOUN
ཞེས་་	ཞེས་པ་	PART
ནི་	ནི་	NO_POS
།		PUNCT
གསང་	གསང་	VERB
ཞིང་	ཅིང་	PART
སྦས་པ་	སྦས་པ་	VERB
ས་	གིས་	PART
སྒྲུབ་	སྒྲུབ་	VERB
ལ་	ལ་	PART
སྣོད་	སྣོད་	NOUN
མིན་	མིན་	AUX
གྱི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
མིན་	མིན་	AUX
ཞིང་	ཅིང་	PART
དེ་	སྟེ་	PART
ལ་	ལ་	PART
མི་	མི་	PART
བསྟན་པ་	བསྟན་པ་	VERB
ས་	གིས་	PART
ན་	ལ་	PART
གསང་བ་	གསང་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སྔགས་	སྔགས་	NOUN
ཀྱི་	གི་	PART
སྐད་དོད་	སྐད་དོད་	NO_POS
མཱནྟྲ་		NON_WORD
ཡིན་	ཡིན་	NO_POS
ཞིང་	ཅིང་	PART
དེ་ལས་	དེ་ལས་	NO_POS
མཱ་	མཱ་	NO_POS
ན་	ལ་	PART
ནི་	ནི་	NO_POS
ཡིད་	ཡིད་	NOUN
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	PART
།		PUNCT
ཏྲཱ་		NON_WORD
ཡ་	ཡ་	NOUN
ནི་	ནི་	NO_POS
སྐྱོབ་པ་	སྐྱོབ་པ་	VERB
ལ་	ལ་	PART
འཇུག་པ་	འཇུག་པ་	VERB
སྟེ་	སྟེ་	PART
ཡིད་	ཡིད་	NOUN
ཐ་མལ་པ་	ཐ་མལ་པ་	ADJ
འི་	གི་	PART
སྣང་ཞེན་	སྣང་ཞེན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
སྐྱོབ་པ་	སྐྱོབ་པ་	VERB
ས་	གིས་	PART
ན་	ལ་	PART
སྔགས་	སྔགས་	NOUN
ཞེས་་	ཞེས་པ་	PART
འོ་	གོ་	PART
། །		PUNCT
ཡང་	ཀྱང་	PART
འབྲས་བུ་	འབྲས་བུ་	NOUN
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
དང་	དང་	NO_POS
མཐུན་པ་	མཐུན་པ་	VERB
ར་	ལ་	PART
སྒོམ་	སྒོམ་	VERB
ན་	ནས་	PART
བགྲོད་པ་	བགྲོད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
འབྲས་བུ་	འབྲས་བུ་	NOUN
འི་	གི་	PART
ཐེག་པ་	ཐེག་པ་	NOUN
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
ད་ལྟ་	ད་ལྟ་	OTHER
ན་	ནས་	PART
གནས་	གནས་	NOUN
ལུས་	ལུས་	NOUN
ལོངས་སྤྱོད་	ལོངས་སྤྱོད་	NOUN
མཛད་པ་	མཛད་པ་	VERB
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
དག་པ་	དག་པ་	VERB
སྟེ་	སྟེ་	PART
ལུས་	ལུས་	NOUN
སྐུ་	སྐུ་	NOUN
དང་	དང་	NO_POS
གནས་ཁང་	གནས་ཁང་	NOUN
གཞལ་ཡས་	གཞལ་ཡས་	ADJ
ཁང་	ཁང་	NOUN
དང་	དང་	NO_POS
ཡོ་བྱད་	ཡོ་བྱད་	NOUN
མཆོད་རྫས་	མཆོད་རྫས་	NOUN
དང་	དང་	NO_POS
བྱ་	བྱ་	VERB
བྱེད་	བྱེད་	VERB
སྣོད་བཅུད་	སྣོད་བཅུད་	NOUN
སྦྱོང་བ་	སྦྱོང་བ་	VERB
སོགས་	སོགས་	DET
དག་པ་	དག་པ་	VERB
བཞི་	བཞི་	NUM
སྦྱོར་	སྦྱོར་	VERB
དུ་	ལ་	PART
སྒོམ་པ་	སྒོམ་པ་	VERB
ས་	གིས་	PART
སོ་	གོ་	PART
། །		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཐེག་པ་	ཐེག་པ་	NOUN
ཞེས་་	ཞེས་པ་	PART
ནི་	ནི་	NO_POS
།		PUNCT
ཇི་སྐད་	ཇི་སྐད་	NO_POS
དུ་	ལ་	PART
།		PUNCT
དྲི་མེད་	དྲི་མེད་	ADJ
འོད་	འོད་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ནི་	ནི་	NO_POS
མི་ཕྱེད་པ་	མི་ཕྱེད་པ་	PROPN
དང་	དང་	NO_POS
མི་	མི་	PART
ཆོད་པ་	ཆོད་པ་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	PART
།		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
ཐེག་པ་	ཐེག་པ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
ནི་	ནི་	NO_POS
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཐེག་པ་	ཐེག་པ་	NOUN
སྟེ་	སྟེ་	PART
།		PUNCT
སྔགས་	སྔགས་	NOUN
ཀྱི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
དང་	དང་	NO_POS
ཕ་རོལ་	ཕ་རོལ་	NOUN
ཏུ་	ལ་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
འབྲས་བུ་	འབྲས་བུ་	NOUN
དང་	དང་	NO_POS
རྒྱུ་	རྒྱུ་	NOUN
ཡི་	གི་	PART
བདག་ཉིད་	བདག་ཉིད་	NOUN
གཅིག་	གཅིག་	NUM
ཏུ་	ལ་	PART
འདྲེས་པ་	འདྲེས་པ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
དོན་	དོན་	NOUN
དྲིལ་	དྲིལ་	VERB
ན་	ལ་	PART
ཐབས་	ཐབས་	NOUN
དང་	དང་	NO_POS
ཤེས་རབ་	ཤེས་རབ་	NOUN
དབྱེ་	དབྱེ་	VERB
ར་	ལ་	PART
མི་ཕྱེད་པ་	མི་ཕྱེད་པ་	PROPN
ར་	ལ་	PART
སྦྱོར་བ་	སྦྱོར་བ་	VERB
འི་	གི་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
སེམས་དཔ་	སེམས་དཔའ་	NOUN
འི་	གི་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
གྱིས་	གིས་	PART
བགྲོད་པ་	བགྲོད་པ་	VERB
ས་	གིས་	PART
ན་	ལ་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཐེག་པ་	ཐེག་པ་	NOUN
ཞེས་་	ཞེས་པ་	PART
འོ་	གོ་	PART
། །		PUNCT
ཡང་	ཀྱང་	PART
རྒྱུ་	རྒྱུ་	NOUN
ཕར་ཕྱིན་	ཕར་ཕྱིན་	NOUN
གྱི་	གི་	PART
ཐེག་པ་	ཐེག་པ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཐབས་མཁས་པ་	ཐབས་མཁས་པ་	NO_POS
ཆེ་བ་	ཆེ་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ན་	ལ་	PART
ཐབས་	ཐབས་	NOUN
ཀྱི་	གི་	PART
ཐེག་པ་	ཐེག་པ་	NOUN
ཞེ་	ཅེས་	PART
སོ་	གོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
མཚན་	མཚན་	NOUN
གྱི་	གི་	PART
རྣམ་	རྣམ་	NOUN
གྲངས་	གྲངས་	NOUN
དུ་མ་	དུ་མ་	ADJ
ས་	གིས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
འདི་ཉིད་	འདི་ཉིད་	OTHER
ཐེག་པ་	ཐེག་པ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འི་	གི་	PART
ཆེན་པོ་	ཆེན་པོ་	ADJ
ར་	ལ་	PART
གྲགས་པ་	གྲགས་པ་	VERB
དེ་	སྟེ་	PART
ལ་	ལ་	PART
ཡང་	ཀྱང་	PART
གདུལ་བྱ་	གདུལ་བྱ་	NOUN
འི་	གི་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
གྱིས་	གིས་	PART
འཇུག་	འཇུག་	VERB
སྒོ་	སྒོ་	NOUN
མི་	མི་	PART
འདྲ་བ་	འདྲ་བ་	VERB
འི་	གི་	PART
རྒྱུད་སྡེ་	རྒྱུད་སྡེ་	NOUN
བཞི་	བཞི་	NUM
ར་	ལ་	PART
གསུངས་	གསུངས་	VERB
།		PUNCT
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
རྣམ་གཞག་	རྣམ་གཞག་	NOUN
མ་ལུས་པ་	མ་ལུས་པ་	OTHER
གོ་	གོ་	PART
བདེ་	བདེ་	VERB
བསྡུ་	བསྡུ་	VERB
གསལ་	གསལ་	VERB
དུ་	ལ་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
འི་	གི་	PART
བསྟན་བཅོས་	བསྟན་བཅོས་	NOUN
ཁྱད་པར་	ཁྱད་པར་	NOUN
དུ་	ལ་	PART
འཕགས་པ་	འཕགས་པ་	VERB
ནི་	ནི་	NO_POS
དྭགས་པོ་	དྭགས་པོ་	OTHER
རབ་འབྱམས་པ་	རབ་འབྱམས་པ་	ADJ
བཀྲ་ཤིས་	བཀྲ་ཤིས་	NOUN
རྣམ་རྒྱལ་	རྣམ་རྒྱལ་	NOUN
གྱིས་	གིས་	PART
མཛད་པ་	མཛད་པ་	VERB
འི་	གི་	PART
འོད་ཟེར་	འོད་ཟེར་	NOUN
རྣམ་	རྣམ་	NOUN
གསུམ་	གསུམ་	NUM
དུ་	ལ་	PART
གྲགས་པ་	གྲགས་པ་	VERB
འི་	གི་	PART
ཡ་	ཡ་	NOUN
རྒྱལ་	རྒྱལ་	VERB
༼		PUNCT
སྔགས་	སྔགས་	NOUN
ཀྱི་	གི་	PART
སྤྱི་དོན་	སྤྱི་དོན་	NOUN
ནོར་བུ་	ནོར་བུ་	NOUN
འི་	གི་	PART
འོད་ཟེར་	འོད་ཟེར་	NOUN
༽		PUNCT
ཞེས་་	ཞེས་པ་	PART
གདུལ་བྱ་	གདུལ་བྱ་	NOUN
འི་	གི་	PART
རྨོངས་	རྨོངས་	VERB
མུན་	མུན་	NOUN
ལྷག་མེད་	ལྷག་མེད་	ADJ
དུ་	ལ་	PART
འཕྲོག་པ་	འཕྲོག་པ་	VERB
འི་	གི་	PART
འཕྲིན་ལས་	འཕྲིན་ལས་	NOUN
ཀྱི་	གི་	PART
སྣང་བ་	སྣང་བ་	VERB
ས་	གིས་	PART
ཕྱོགས་མཐ་	ཕྱོགས་མཐའ་	NO_POS
ར་	ལ་	PART
ཁྱབ་པ་	ཁྱབ་པ་	VERB
འདི་ཉིད་	འདི་ཉིད་	OTHER
ཁོ་ན་	ཁོ་ན་	DET
སྟེ་	སྟེ་	PART
།		PUNCT
དེས་ན་	དེས་ན་	NO_POS
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཐེག་པ་	ཐེག་པ་	NOUN
འི་	གི་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
ལ་	ལ་	PART
གཞོལ་བ་	གཞོལ་བ་	VERB
རྣམས་	རྣམས་	DET
ན་	ནས་	PART
འདི་ཉིད་	འདི་ཉིད་	OTHER
ལ་	ལ་	PART
ཐོས་བསམ་	ཐོས་བསམ་	NOUN
མཐིལ་ཕྱིན་	མཐིལ་ཕྱིན་	OTHER
གྱིས་	གིས་	PART
རྒྱུད་	རྒྱུད་	NOUN
ཀྱི་	གི་	PART
དགོངས་པ་	དགོངས་པ་	VERB
ལ་	ལ་	PART
ངེས་པ་	ངེས་པ་	VERB
འདྲེན་པ་	འདྲེན་པ་	VERB
ཞིག་	ཅིག་	PART
ཅི་	ཅི་	NO_POS
ན་	ནས་	PART
ཀྱང་	ཀྱང་	PART
གནང་	གནང་	NO_POS
གལ་ཆེ་	གལ་ཆེ་	OTHER
།		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
ཐོས་བསམ་	ཐོས་བསམ་	NOUN
གྱིས་	གིས་	PART
ངེས་ཤེས་	ངེས་ཤེས་	NOUN
མ་དྲངས་	མ་དྲངས་	NO_POS
ན་	ལ་	PART
སྒོམ་པ་	སྒོམ་པ་	VERB
ས་	གིས་	PART
ཉམས་	ཉམས་	NOUN
སུ་	ལ་	PART
ལེན་	ལེན་	VERB
ཐབས་བྲལ་	ཐབས་བྲལ་	NO_POS
བ་	བ་	ADP
ཐོས་བསམ་	ཐོས་བསམ་	NOUN
སྒོམ་པ་	སྒོམ་པ་	VERB
འི་	གི་	PART
ཤེས་རབ་	ཤེས་རབ་	NOUN
གོ་རིམ་	གོ་རིམ་	NOUN
བཞིན་	བཞིན་	NOUN
ཚང་བ་	ཚང་བ་	VERB
ར་	ལ་	PART
རྒྱུད་	རྒྱུད་	NOUN
ལ་	ལ་	PART
སྐྱེ་	སྐྱེ་	NOUN
དགོས་པ་	དགོས་པ་	VERB
ནི་	ནི་	NO_POS
གནད་	གནད་	NOUN
ཀྱི་	གི་	PART
དམ་པ་	དམ་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
ཇི་སྐད་	ཇི་སྐད་	NO_POS
དུ་	ལ་	PART
།		PUNCT
ཀུན་མཁྱེན་	ཀུན་མཁྱེན་	OTHER
མི་	མི་	PART
ཕམ་	ཕམ་	NO_POS
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
ས་	གིས་	PART
།		PUNCT
ངེས་ཤེས་	ངེས་ཤེས་	NOUN
སྐྱེ་བ་	སྐྱེ་བ་	VERB
ཐོས་བསམ་	ཐོས་བསམ་	NOUN
གྱི་	གི་	PART
འབྲས་བུ་	འབྲས་བུ་	NOUN
།		PUNCT
གདེང་	གདེང་	NOUN
ལྡན་པ་	ལྡན་པ་	VERB
སྒོམ་པ་	སྒོམ་པ་	VERB
འི་	གི་	PART
འབྲས་བུ་	འབྲས་བུ་	NOUN
།		PUNCT
འབྲས་བུ་	འབྲས་བུ་	NOUN
དེ་	སྟེ་	PART
གཉིས་	གཉིས་	NUM
དང་	དང་	NO_POS
བྲལ་བ་	བྲལ་བ་	VERB
འི་	གི་	PART
བཤད་སྒྲུབ་	བཤད་སྒྲུབ་	NOUN
ནི་	ནི་	NO_POS
གཟུགས་བརྙན་	གཟུགས་བརྙན་	NOUN
ཙམ་	ཙམ་	DET
མོ་	གོ་	PART
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
བཞིན་	བཞིན་	NOUN
།		PUNCT
གནས་ལུགས་	གནས་ལུགས་	VERB
ཀྱི་	གི་	PART
དོན་	དོན་	NOUN
ལ་	ལ་	PART
ཐོས་བསམ་	ཐོས་བསམ་	NOUN
གྱིས་	གིས་	PART
ངེས་ཤེས་	ངེས་ཤེས་	NOUN
བསྐྱེད་	བསྐྱེད་	VERB
།		PUNCT
ངེས་པ་	ངེས་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
དེ་ཉིད་	དེ་ཉིད་	NOUN
སྒོམ་པ་	སྒོམ་པ་	VERB
ས་	གིས་	PART
གསལ་སྣང་	གསལ་སྣང་	PROPN
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
ཕྱིན་	ཕྱིན་	VERB
གྱིས་	གིས་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
འི་	གི་	PART
གདེང་ཚད་	གདེང་ཚད་	NO_POS
བརྙེད་		NON_WORD
དགོས་	དགོས་	VERB
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
ཡང་	ཀྱང་	PART
གསལ་བ་	གསལ་བ་	VERB
ར་	ལ་	PART
བརྗོད་	བརྗོད་	VERB
ན་	ལ་	PART
།		PUNCT
རྗེ་	རྗེ་	NO_POS
ཉིད་	ཉིད་	DET
ཀྱིས་	གིས་	PART
ངེས་ཤེས་	ངེས་ཤེས་	NOUN
མེད་	མེད་	VERB
ན་	ལ་	PART
ཡང་དག་པ་	ཡང་དག་པ་	ADJ
འི་	གི་	PART
དོན་	དོན་	NOUN
རྟོགས་པ་	རྟོགས་པ་	VERB
ར་	ལ་	PART
དཀའ་	དཀའ་	VERB
ཞིང་	ཅིང་	PART
རིགས་པ་	རིགས་པ་	VERB
ཚད་མ་	ཚད་མ་	NOUN
དང་	དང་	NO_POS
བྲལ་	བྲལ་	VERB
ན་	ལ་	PART
ངེས་ཤེས་	ངེས་ཤེས་	NOUN
མི་	མི་	PART
སྐྱེ་བ་	སྐྱེ་བ་	VERB
འདི་ཁོ་ན་	འདི་ཁོ་ན་	NO_POS
ལམ་	གམ་	PART
དོན་	དོན་	NOUN
དུ་	ལ་	PART
གཉེར་བ་	གཉེར་བ་	VERB
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
སྙིང་	སྙིང་	NOUN
ལ་	ལ་	PART
བཞག་པ་	བཞག་པ་	VERB
འི་	གི་	PART
མན་ངག་	མན་ངག་	NOUN
དམ་པ་	དམ་པ་	VERB
འོ་	གོ་	PART
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
འདི་	འདི་	DET
ས་	གིས་	PART
།		PUNCT
རྟོགས་པ་	རྟོགས་པ་	VERB
སྐྱེ་བ་	སྐྱེ་བ་	VERB
ངེས་ཤེས་	ངེས་ཤེས་	NOUN
ལ་	ལ་	PART
རག་	རག་	VERB
ལས་པ་	ལས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དེ་	སྟེ་	PART
ཐོས་བསམ་	ཐོས་བསམ་	NOUN
ལ་	ལ་	PART
རག་	རག་	VERB
ལས་ཤིང་	ལས་ཤིང་	NO_POS
དེ་	དེ་	DET
འི་	གི་	PART
དམིགས་ཡུལ་	དམིགས་ཡུལ་	NOUN
གཉིས་	གཉིས་	NUM
སུ་	ལ་	PART
ངེས་པ་	ངེས་པ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
གསལ་བ་	གསལ་བ་	VERB
ར་	ལ་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
ལ་	ལ་	PART
གཞིགས་	གཞིགས་	VERB
ན་	ལ་	PART
།		PUNCT
མདོ་སྔགས་	མདོ་སྔགས་	NOUN
ཀྱི་	གི་	PART
བསྟན་པ་	བསྟན་པ་	VERB
གང་ཡང་	གང་ཡང་	NO_POS
ལུང་རྟོགས་	ལུང་རྟོགས་	PROPN
གཉིས་	གཉིས་	NUM
སུ་	ལ་	PART
ངེས་	ངེས་	VERB
ཤིང་	ཅིང་	PART
དེ་	སྟེ་	PART
འཛིན་པ་	འཛིན་པ་	VERB
འི་	གི་	PART
ཐབས་	ཐབས་	NOUN
བཤད་སྒྲུབ་	བཤད་སྒྲུབ་	NOUN
གཉིས་	གཉིས་	NUM
ཀྱིས་	གིས་	PART
ཇི་ལྟ་		
འཛིན་པ་	འཛིན་པ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
བཅའ་	བཅའ་	VERB
གསལ་བ་	གསལ་བ་	VERB
ར་	ལ་	PART
མངོན་	མངོན་	VERB
ནོ་	གོ་	PART
། །		PUNCT
དེས་ན་	དེས་ན་	NO_POS
རང་ཅག་	རང་ཅག་	PRON
བོད་	བོད་	PROPN
ཀྱི་	གི་	PART
ནང་བསྟན་	ནང་བསྟན་	OTHER
མདོ་སྔགས་	མདོ་སྔགས་	NOUN
ཟུང་	ཟུང་	VERB
འབྲེལ་	འབྲེལ་	VERB
ལ་	ལ་	PART
ཚུལ་བཞིན་	ཚུལ་བཞིན་	NOUN
སློབ་པ་	སློབ་པ་	VERB
ལ་	ལ་	PART
མེད་	མེད་	VERB
དུ་	ལ་	PART
མི་	མི་	PART
རུང་བ་	རུང་བ་	VERB
ཞིག་	ཅིག་	PART
ཏུ་	ལ་	PART
མངོན་པ་	མངོན་པ་	VERB
ས་	གིས་	PART
བློ་གྲོས་	བློ་གྲོས་	NOUN
མཐའ་ཡས་པ་	མཐའ་ཡས་པ་	ADJ
འི་	གི་	PART
མཛོད་	མཛོད་	NOUN
ཀྱི་	གི་	PART
དེབ་	དེབ་	NOUN
ཕྲེང་	ཕྲེང་	OTHER
འདི་	འདི་	DET
ར་	ལ་	PART
བཀོད་	བཀོད་	VERB
ཅིང་	ཅིང་	PART
པར་སྐྲུན་	པར་སྐྲུན་	OTHER
ཞུས་པ་	ཞུས་པ་	VERB
ལགས་	ལགས་	AUX
།		PUNCT
